date.time,stream,PAR_umol_s_m2_Avg,WaterDep,average.water.etmp,number.of.strokes
2011-08-07 12:00,WS06,70.5685,0.08082484,18.05,25
2011-08-08 12:00,WS06,70.70135,0.07784704,18.54,22
2011-08-09 12:00,WS06,34.29428,0.0828519,18.29,27
2011-08-10 12:00,WS06,390.2872,0.08078641,17.78,25
2011-08-11 12:00,WS06,29.28288,0.08024307,17.77,24
2011-08-12 12:00,WS06,5.570694,0.08125449,17.52,22
2011-08-13 12:00,WS06,43.93291,0.08619472,17.71,28
2011-08-14 12:00,WS06,22.02793,0.0795792,17.48,21
2011-08-15 12:00,WS06,78.72689,0.07856941,16.44,20
2011-08-16 12:00,WS06,73.39919,0.08104049,15.89,22
2011-08-17 12:00,WS06,12.41346,0.08386915,16.61,25
2011-08-18 12:00,WS06,9.988344,0.08222356,16.61,24
2011-08-19 12:00,WS06,98.31008,0.07522411,16.55,17
2011-08-20 12:00,WS06,77.96353,0.07981619,16.92,21
2011-08-21 12:00,WS06,12.69661,0.08010385,17.33,21
2011-08-22 12:00,WS06,68.84809,0.0818609,17.53,23
2011-08-23 12:00,WS06,87.01269,0.08099635,16.33,22
2011-08-24 12:00,WS06,41.83418,0.08488543,16.29,26
2011-08-25 12:00,WS06,84.69617,0.08675962,16.81,29
2011-08-26 12:00,WS06,32.80812,0.08557171,17.29,28
2011-08-27 12:00,WS06,48.60616,0.08488464,17.31,27
2011-08-28 12:00,WS06,71.46162,0.0782043,16.13,19
2011-08-29 12:00,WS06,27.29092,0.08053024,16.24,22
2011-08-30 12:00,WS06,16.35187,0.08164773,16.29,23
2011-08-31 12:00,WS06,23.92912,0.0818997,16.67,23
2011-09-01 12:00,WS06,21.71802,0.08114636,16.72,22
2011-09-02 12:00,WS06,16.7616,0.08014493,16.99,21
2011-09-03 12:00,WS06,13.42872,0.08071858,17.16,22
2011-09-04 12:00,WS06,18.40053,0.0801458,17.24,21
2011-09-05 12:00,WS06,1.962764,0.0780942,16.88,20
2011-09-06 12:00,WS06,5.063151,0.07385858,16.19,15
2011-09-07 12:00,WS06,5.502114,0.0705277,14.73,12
2011-09-08 12:00,WS06,10.1977,0.07256471,14.4,14
2011-09-09 12:00,WS06,7.393466,0.07387983,14.07,15
2011-09-10 12:00,WS06,7.211055,0.07196575,13.65,14
2011-09-11 12:00,WS06,8.143233,0.07292793,13.87,15
2011-09-12 12:00,WS06,12.14639,0.07551183,14.19,17
2011-09-13 12:00,WS06,8.360854,0.07616023,14.27,18
2011-09-14 12:00,WS06,7.738255,0.07905356,14.6,20
2011-09-15 12:00,WS06,24.49882,0.07853227,14.85,20
2011-09-16 12:00,WS06,13.46104,0.07719768,13.53,18
2011-09-17 12:00,WS06,23.7344,0.07684874,13.4,18
2011-09-18 12:00,WS06,9.337404,0.07773742,13.47,19
2011-09-19 12:00,WS06,16.4861,0.07725579,12.74,18
2011-09-20 12:00,WS06,5.253488,0.07738077,13.53,18
2011-09-21 12:00,WS06,2.942675,0.07697594,14.2,18
2011-09-22 12:00,WS06,6.046601,0.07849756,14.54,19
2011-09-23 12:00,WS06,26.2927,0.08882307,14.74,31
2011-09-24 12:00,WS06,8.844133,0.08458247,14.25,26
2011-09-25 12:00,WS06,15.54749,0.08429823,14.19,26
2011-09-26 12:00,WS06,21.09957,0.08945946,15.03,33
2011-09-27 12:00,WS06,17.80805,0.08189655,14.66,23
2011-09-28 12:00,WS06,16.86076,0.0801138,14.04,21
2011-09-29 12:00,WS06,27.71986,0.07955529,14.1,21
2011-09-30 12:00,WS06,11.83508,0.08034009,13.69,21
2011-10-01 12:00,WS06,13.23659,0.08118168,10.47,22
2011-10-02 12:00,WS06,11.1474,0.07931297,9.75,20
2011-10-03 12:00,WS06,10.17014,0.07648192,9.61,17
2011-10-04 12:00,WS06,9.883489,0.07594304,10.34,17
2011-10-05 12:00,WS06,10.79755,0.0774124,11.25,18
2011-10-06 12:00,WS06,13.48999,0.07620813,11.74,17
2011-10-07 12:00,WS06,16.21766,0.07669184,11.84,18
2011-10-08 12:00,WS06,26.93738,0.07579698,11.43,17
2011-10-09 12:00,WS06,35.61118,0.07573272,11.67,17
2011-10-10 12:00,WS06,32.06152,0.07530501,12.32,17
2011-10-11 12:00,WS06,14.3789,0.08406682,12,26
2011-10-12 12:00,WS07,13.91844,0.137363,11.87,12
2011-10-13 12:00,WS07,13.48268,0.1534821,12.38,18
2011-10-14 12:00,WS07,14.91943,0.1463031,11.5,15
2011-10-15 12:00,WS07,16.46316,0.1389835,11,13
2011-10-16 12:00,WS07,16.28893,0.1401091,10.77,13
2011-10-17 12:00,WS07,20.13968,0.1403619,11.22,14
2011-10-18 12:00,WS07,18.94788,0.1389869,11.58,13
2011-10-19 12:00,WS07,24.82791,0.1896456,11.97,34
2011-10-20 12:00,WS07,55.01389,0.1534273,9.18,18
2011-10-21 12:00,WS07,19.30092,0.1477858,8.5,16
2011-10-22 12:00,WS07,18.96276,0.1436042,8.35,14
2011-10-23 12:00,WS07,19.72681,0.1414002,8.68,14
2011-10-24 12:00,WS07,19.29083,0.1404464,9.24,13
2011-10-25 12:00,WS07,18.12825,0.1404292,9.38,14
2011-10-26 12:00,WS07,18.2959,0.140186,9.62,14
2011-10-27 12:00,WS07,71.89153,0.1380465,9.91,13
2011-10-28 12:00,WS07,11.07313,0.1478152,10.38,16
2011-10-29 12:00,WS07,18.52908,0.1474657,8.79,16
2011-10-30 12:00,WS07,23.0113,0.1419122,7.561,14
2011-10-31 12:00,WS07,59.7536,0.1400774,7.192,14
2011-11-01 12:00,WS07,18.76667,0.1373697,7.186,13
2011-11-02 12:00,WS07,17.40767,0.1358951,7.159,12
2011-11-03 12:00,WS07,40.46198,0.137004,7.246,12
2011-11-04 12:00,WS07,28.9485,0.1571452,7.577,19
2011-11-05 12:00,WS07,19.06329,0.1492735,7.164,16
2011-11-06 12:00,WS07,24.43843,0.146356,7.209,15
2011-11-07 12:00,WS07,16.09408,0.1457556,7.375,15
2011-11-08 12:00,WS07,24.65038,0.1451266,7.52,15
2011-11-09 12:00,WS07,87.13145,0.144444,8.02,14
2011-11-10 12:00,WS07,73.06268,0.1421381,8.43,14
2011-11-11 12:00,WS07,18.76882,0.1394575,5.788,13
2011-11-12 12:00,WS07,19.00078,0.1400034,5.621,13
2011-11-13 12:00,WS07,100.9222,0.138415,6.005,13
2011-11-14 12:00,WS07,30.06832,0.1406906,7.598,14
2011-11-15 12:00,WS07,37.43431,0.1426357,8.87,14
2011-11-16 12:00,WS07,21.35615,0.2061272,9.89,43
2011-11-17 12:00,WS07,20.71972,0.1719002,9.31,25
2011-11-18 12:00,WS07,20.01665,0.1613752,6.498,21
2011-11-19 12:00,WS07,29.12197,0.1555442,6.471,18
2011-11-20 12:00,WS07,30.66107,0.156378,7.949,18
2011-11-21 12:00,WS07,76.41547,0.1607105,8.85,21
2011-11-22 12:00,WS07,19.82344,0.1602352,9.58,21
2011-11-23 12:00,WS07,82.57099,0.1753415,9.47,27
2011-11-24 12:00,WS07,18.45163,0.1650631,7.719,22
2011-11-25 12:00,WS07,16.55347,0.1643985,7.151,22
2011-11-26 12:00,WS07,57.09129,0.1607954,7.689,21
2011-11-27 12:00,WS07,16.90343,0.1591754,8.55,20
2011-11-28 12:00,WS07,11.56313,0.3217474,9.46,166
2011-11-29 12:00,WS07,21.20861,0.2422395,7.122,71
2011-11-30 12:00,WS07,20.02899,0.2213579,6.331,54
2011-12-01 12:00,WS07,11.1834,0.2128328,6.163,47
2011-12-02 12:00,WS07,22.6952,0.2040528,6.164,42
2011-12-03 12:00,WS07,20.30551,0.201526,6.3,41
2011-12-04 12:00,WS07,71.40599,0.1972927,6.609,38
2011-12-05 12:00,WS07,13.09131,0.1842623,7.664,31
2011-12-06 12:00,WS07,12.47816,0.2247922,8.88,56
2011-12-07 12:00,WS07,16.92953,0.2361787,9.18,66
2011-12-08 12:00,WS07,30.10098,0.2077567,6.297,44
2011-12-09 12:00,WS07,21.11688,0.2051357,6.25,43
2011-12-10 12:00,WS07,21.5828,0.2068447,5.981,44
2011-12-11 12:00,WS07,23.12539,0.2079506,5.476,45
2011-12-12 12:00,WS07,23.30783,0.2053605,6.167,43
2011-12-13 12:00,WS07,83.61329,0.2027022,7.28,42
2011-12-14 12:00,WS07,20.0484,0.1987373,7.5,39
2011-12-15 12:00,WS07,24.27399,0.1959197,7.93,37
2011-12-16 12:00,WS07,47.73748,0.1971634,8.55,38
2011-12-17 12:00,WS07,15.57646,0.1960261,7.311,37
2011-12-18 12:00,WS07,19.10605,0.189753,5.567,34
2011-12-19 12:00,WS07,22.7207,0.1854771,5.467,32
2011-12-20 12:00,WS07,23.91359,0.1827807,6.653,30
2011-12-21 12:00,WS07,12.1048,0.2078529,7.869,44
2011-12-22 12:00,WS07,13.71873,0.217482,8.36,51
2011-12-23 12:00,WS07,44.08639,0.217687,8.03,51
2011-12-24 12:00,WS07,59.87218,0.2039172,6.954,42
2011-12-25 12:00,WS07,33.20414,0.1965503,6.951,38
2011-12-26 12:00,WS07,86.32892,0.1915209,6.321,34
2012-02-23 12:00,WS07,77.99609,0.1628502,6.11,56
2012-02-24 12:00,WS07,42.4442,0.158293,7.542,52
2012-02-25 12:00,WS07,31.65737,0.1527003,4.322,47
2012-02-26 12:00,WS07,21.50694,0.153587,3.71,48
2012-02-27 12:00,WS07,137.208,0.1534104,4.569,48
2012-02-28 12:00,WS07,27.47703,0.1552264,5.183,49
2012-02-29 12:00,WS07,109.1,0.1564648,6.854,50
2012-03-01 12:00,WS07,34.86776,0.1626358,7.185,56
2012-03-02 12:00,WS07,16.94069,0.157934,7.524,51
2012-03-03 12:00,WS07,30.22722,0.1809279,7.595,75
2012-03-04 12:00,WS07,95.32751,0.1682318,5.292,61
2012-03-05 12:00,WS07,48.658,0.1632908,4.424,57
2012-03-06 12:00,WS07,50.55377,0.1622624,4.13,55
2012-03-07 12:00,WS07,73.43446,0.1604889,5.04,54
2012-03-08 12:00,WS07,96.71397,0.162487,6.277,56
2012-03-09 12:00,WS07,175.5561,0.1695815,7.064,63
2012-03-10 12:00,WS07,196.1674,0.1602217,5.614,54
2012-03-11 12:00,WS07,140.3586,0.1583011,5.337,52
2012-03-12 12:00,WS07,38.38916,0.1616511,6.568,55
2012-03-13 12:00,WS07,523.6281,0.1644575,7.438,58
2012-03-14 12:00,WS07,515.9734,0.1607658,7.701,54
2012-03-15 12:00,WS07,181.8343,0.1618934,8.2,55
2012-03-16 12:00,WS07,379.3468,0.1602164,8.49,54
2012-03-17 12:00,WS07,120.1905,0.1625953,8.87,56
2012-03-18 12:00,WS07,212.299,0.1575302,9.15,51
2012-03-19 12:00,WS07,318.9538,0.1624726,9.44,56
2012-03-20 12:00,WS07,284.4391,0.1617114,9.74,55
2012-03-21 12:00,WS07,126.2034,0.1597323,10.03,53
2012-03-22 12:00,WS07,71.46992,0.1594585,10.15,53
2012-03-23 12:00,WS07,26.6698,0.190754,10.37,87
2012-03-24 12:00,WS07,233.7878,0.174839,10.14,68
2012-03-25 12:00,WS07,201.509,0.1707265,9,64
2012-03-26 12:00,WS07,172.2681,0.1693926,9.05,62
2012-03-27 12:00,WS07,269.5546,0.1639093,9,57
2012-03-28 12:00,WS07,275.9904,0.1600338,9.32,53
2012-03-29 12:00,WS07,225.8319,0.1573374,9.83,51
2012-03-30 12:00,WS07,170.3038,0.1568081,10.01,51
2012-03-31 12:00,WS07,170.3913,0.1658757,10.11,60
2012-04-01 12:00,WS07,195.1052,0.1510555,10.06,45
2012-04-02 12:00,WS07,318.7185,0.1504084,10.7,45
2012-04-03 12:00,WS07,57.10742,0.1218486,11.05,25
2012-04-05 12:00,WS07,70.99289,0.1182251,10.93,23
2012-04-06 12:00,WS07,54.92588,0.1316815,10.25,31
2012-04-07 12:00,WS07,29.39491,0.1150654,9,22
2012-04-08 12:00,WS07,35.29481,0.1413029,9.15,38
2012-04-09 12:00,WS07,35.44173,0.1477212,8.86,43
2012-04-10 12:00,WS07,53.81896,0.1513124,8.55,46
2012-04-11 12:00,WS07,37.39754,0.1576559,7.342,51
2012-04-12 12:00,WS07,30.78067,0.154118,6.604,48
2012-04-13 12:00,WS07,41.59138,0.1561089,7.029,50
2012-04-14 12:00,WS07,58.08357,0.1558625,7.609,49
2012-04-15 12:00,WS07,95.50054,0.1546116,8.47,49
2012-04-16 12:00,WS07,58.93944,0.1535263,9.61,47
2012-04-17 12:00,WS07,29.26408,0.1514308,9.9,46
2012-04-18 12:00,WS07,29.51268,0.212012,10.11,116
2012-04-19 12:00,WS07,37.65078,0.1670624,9.84,60
2012-04-20 12:00,WS07,21.80825,0.1719776,9.78,66
2012-04-21 12:00,WS07,12.76403,0.1999306,9.88,99
2012-04-22 12:00,WS07,65.57739,0.1710429,9.8,64
2012-04-23 12:00,WS07,63.37354,0.1665979,7.923,60
2012-04-24 12:00,WS07,84.20917,0.1649021,7.219,58
2012-04-25 12:00,WS07,69.13136,0.1615466,7.769,55
2012-04-26 12:00,WS07,50.52883,0.16633,9.14,59
2012-04-27 12:00,WS07,100.1131,0.176701,9.87,70
2012-04-28 12:00,WS07,68.5703,0.1721242,10.25,66
2012-04-29 12:00,WS07,165.9315,0.1649788,10.7,58
2012-04-30 12:00,WS07,162.6438,0.1654689,11.21,59
2012-05-01 12:00,WS07,52.57523,0.1623067,11.64,56
2012-05-02 12:00,WS07,42.07085,0.1629167,11.9,57
2012-05-03 12:00,WS07,69.91595,0.1572085,11.94,51
2012-05-04 12:00,WS07,25.05168,0.1584587,12.06,52
2012-05-05 12:00,WS07,38.68173,0.1567739,12.21,51
2012-05-06 12:00,WS07,46.12581,0.1562973,12.29,51
2012-05-07 12:00,WS07,31.63253,0.170514,12.26,64
2012-05-08 12:00,WS07,23.89362,0.1854015,12.2,80
2012-05-09 12:00,WS07,9.237267,0.1761121,12.07,70
2012-05-10 12:00,WS07,15.69564,0.1699787,10.74,64
2012-05-11 12:00,WS07,16.48428,0.1684273,10.43,61
2012-05-12 12:00,WS07,4.678231,0.1673419,10.73,61
2012-05-13 12:00,WS07,5.246244,0.1826832,10.79,77
2012-05-14 12:00,WS07,25.88204,0.2106898,10.92,114
2012-05-15 12:00,WS07,26.32712,0.1905997,11.06,87
2012-05-16 12:00,WS07,30.7371,0.1855899,11.11,81
2012-05-17 12:00,WS07,24.76356,0.1698406,11.21,63
2012-05-18 12:00,WS07,32.60151,0.1691866,11.34,62
2012-05-19 12:00,WS07,23.28675,0.1671727,11.38,60
2012-05-20 12:00,WS07,15.99518,0.1627643,11.44,56
2012-05-21 12:00,WS07,13.1077,0.1596801,11.58,54
2012-05-22 12:00,WS07,28.72725,0.1596604,11.56,54
2012-05-23 12:00,WS07,18.02733,0.1594827,11.43,53
2012-05-24 12:00,WS07,24.58012,0.1559751,11.58,49
2012-05-25 12:00,WS07,15.39741,0.1527911,12.02,47
2012-05-26 12:00,WS07,22.22931,0.1472109,12.57,42
2012-05-27 12:00,WS07,21.84098,0.1441139,12.9,40
2012-05-28 12:00,WS07,19.86488,0.1418311,12.97,39
2012-05-29 12:00,WS07,14.04451,0.1441206,13.06,40
2012-05-30 12:00,WS07,13.15266,0.1391771,12.95,37
2012-05-31 12:00,WS07,24.22775,0.1381738,12.84,36
2012-06-01 12:00,WS07,5.493163,0.1521036,12.99,47
2012-06-02 12:00,WS07,10.76337,0.1437357,11.52,40
2012-06-03 12:00,WS07,10.70102,0.1352232,11.63,33
2012-06-04 12:00,WS07,20.3756,0.1490329,12.39,44
2012-06-05 12:00,WS07,21.3926,0.1607947,12.21,54
2012-06-06 12:00,WS07,16.99061,0.1490981,11.93,44
2012-06-07 12:00,WS07,12.12746,0.1443025,11.97,40
2012-06-08 12:00,WS07,15.69072,0.1383496,12.12,36
2012-06-09 12:00,WS07,17.44064,0.1377989,12.41,36
2012-06-10 12:00,WS07,6.58168,0.1354617,12.38,34
2012-06-11 12:00,WS07,8.370569,0.1600484,12.7,53
2012-06-12 12:00,WS07,11.9371,0.1514427,12.94,46
2012-06-13 12:00,WS07,15.8424,0.1454949,13.12,41
2012-06-14 12:00,WS07,16.9497,0.1453553,13.21,41
2012-06-15 12:00,WS07,11.79097,0.1443502,13.08,40
2012-06-16 12:00,WS07,13.49106,0.1430092,12.89,39
2012-06-17 12:00,WS07,21.11814,0.1418097,12.94,38
2012-06-18 12:00,WS07,9.274441,0.1399487,13.1,37
2012-06-19 12:00,WS07,11.85194,0.1385591,13.21,36
2012-06-20 12:00,WS07,13.01601,0.1347458,13.5,33
2012-06-21 12:00,WS07,9.298392,0.1345577,13.84,33
2012-06-22 12:00,WS07,8.483233,0.1311674,14.1,31
2012-06-23 12:00,WS07,9.775472,0.1290331,14.27,30
2012-06-24 12:00,WS07,15.36425,0.1284503,14.51,30
2012-06-25 12:00,WS07,7.452339,0.1249891,14.68,27
2012-06-26 12:00,WS07,7.515594,0.1213335,14.7,25
2012-06-27 12:00,WS07,9.061617,0.1206697,13.9,25
2012-06-28 12:00,WS07,7.979939,0.1193458,14.09,23
2012-06-29 12:00,WS07,11.79852,0.1181992,14.85,23
2012-06-30 12:00,WS07,10.82433,0.11695,15.62,22
2012-07-01 12:00,WS07,19.40318,0.1156181,16.17,22
2012-07-02 12:00,WS07,17.90272,0.1260039,16.1,28
2012-07-03 12:00,WS07,12.67359,0.1178365,18.41,23
2012-07-04 12:00,WS07,9.563636,0.1162853,16.54,22
2012-07-05 12:00,WS07,11.48392,0.1162079,15.23,22
2012-07-06 12:00,WS07,11.85441,0.1140591,18.3,21
2012-07-07 12:00,WS07,7.974057,0.1127738,18.38,21
2012-07-08 12:00,WS07,16.94142,0.1119653,14.68,20
2012-07-09 12:00,WS07,9.748363,0.1207845,14.56,25
2012-07-10 12:00,WS07,5.11193,0.1147269,15.92,21
2012-07-11 12:00,WS07,14.08933,0.1141354,12.58,21
2012-07-12 12:00,WS07,3.195747,0.1239902,14.44,26
2012-07-13 12:00,WS07,1.737251,0.1722143,13.49,65
2012-07-14 12:00,WS07,12.86804,0.2688516,10.34,223
2012-07-15 12:00,WS07,10.73455,0.1927254,9.15,90
2012-07-16 12:00,WS07,19.41424,0.1806105,7.992,74
2012-07-17 12:00,WS07,6.672726,0.160575,7.623,54
2012-07-18 12:00,WS07,93.58756,0.1679752,8.14,61
2012-07-19 12:00,WS07,19.66466,0.1506913,8.8,45
2012-07-20 12:00,WS07,3.04252,0.1528284,11.43,47
2012-07-21 12:00,WS07,3.047621,0.1501719,12.71,45
2012-07-22 12:00,WS07,18.56715,0.149332,11.27,45
2012-07-23 12:00,WS07,15.76938,0.1477153,10.62,43
2012-07-24 12:00,WS07,12.719,0.1425741,10.78,39
2012-07-25 12:00,WS07,6.607914,0.1406647,11.21,38
2012-07-26 12:00,WS07,9.45984,0.1391497,11.68,37
2012-07-27 12:00,WS07,16.59422,0.1408153,12.02,38
2012-07-28 12:00,WS07,18.66408,0.1336305,11.35,32
2012-07-29 12:00,WS07,4.178916,0.1363516,11.15,35
2012-07-30 12:00,WS07,16.50778,0.1313011,11.31,31
2012-07-31 12:00,WS07,3.822325,0.1628835,12.25,57
2012-08-01 12:00,WS07,35.88929,0.151,11.68,45
2012-08-02 12:00,WS07,31.15609,0.1368443,10.48,35
2012-08-03 12:00,WS07,16.74126,0.1330394,12.05,33
2012-08-04 12:00,WS07,11.9974,0.1445476,11.87,40
2012-08-05 12:00,WS07,20.92475,0.1402421,11.9,38
2012-08-06 12:00,WS07,16.92115,0.1363143,11.4,35
2012-08-07 12:00,WS07,6.411161,0.1426932,11.47,39
2012-08-08 12:00,WS07,19.585,0.1448962,11.44,41
2012-08-09 12:00,WS07,47.70105,0.1399134,11.25,37
2012-08-10 12:00,WS07,4.758687,0.1500814,10.26,45
2012-08-11 12:00,WS07,12.24421,0.1419874,10.06,39
2012-08-12 12:00,WS07,42.03115,0.1363169,7.774,34
2012-08-13 12:00,WS07,31.01905,0.1320913,9.36,31
2012-08-14 12:00,WS07,13.83104,0.1311131,10.02,31
2012-08-15 12:00,WS07,18.17187,0.1334328,9.95,33
2012-08-16 12:00,WS07,45.11979,0.1297748,9.76,30
2012-08-17 12:00,WS07,9.024437,0.130599,10.15,30
2012-08-18 12:00,WS07,11.75372,0.129824,9.97,30
2012-08-19 12:00,WS07,7.456001,0.1319408,11.86,32
2012-08-20 12:00,WS07,22.80277,0.1255705,9.44,27
2012-08-21 12:00,WS07,10.11736,0.1221977,8.62,26
2012-08-22 12:00,WS07,24.49292,0.1198259,9.01,24
2012-08-23 12:00,WS07,15.41955,0.1250247,9.58,27
2012-08-24 12:00,WS07,15.30828,0.1286495,9.97,29
2012-08-25 12:00,WS07,13.26786,0.1304216,9.51,30
2012-08-26 12:00,WS07,11.43863,0.1351267,11.45,34
2012-08-27 12:00,WS07,10.58078,0.1179038,10.87,23
2012-08-28 12:00,WS07,11.9506,0.1270255,10.64,28
2012-08-29 12:00,WS07,11.28895,0.1212058,10.57,25
2012-08-30 12:00,WS07,14.0609,0.1274831,14.37,29
2012-08-31 12:00,WS07,20.67599,0.1480238,12.95,44
2012-09-01 12:00,WS07,15.77054,0.1479769,15.12,43
2012-09-02 12:00,WS07,14.21409,0.1411026,15.45,38
2012-09-03 12:00,WS07,16.70897,0.1493112,16.72,45
2012-09-04 12:00,WS07,9.575674,0.1793847,16.02,73
2012-09-05 12:00,WS07,20.79979,0.1582991,17.15,52
2012-09-06 12:00,WS07,28.74947,0.150497,18.15,45
2012-09-07 12:00,WS07,40.32832,0.1486847,17.38,44
2012-09-08 12:00,WS07,77.18365,0.1420911,19.05,39
2012-09-09 12:00,WS07,7.43655,0.1457812,10.48,42
2012-09-10 12:00,WS07,9.681766,0.145482,4.691,41
2012-09-11 12:00,WS07,19.38279,0.1381836,5.934,35
2012-09-12 12:00,WS07,16.84,0.1332991,4.088,33
2012-09-13 12:00,WS07,14.85806,0.1388672,8.02,36
2012-09-14 12:00,WS07,17.07232,0.1360969,16.63,34
2012-09-15 12:00,WS07,17.96411,0.1364384,18,35
2012-09-16 12:00,WS07,37.71855,0.1360908,18.52,35
2012-09-17 12:00,WS07,18.2947,0.1343846,20.26,33
2012-09-18 12:00,WS07,8.047577,0.2980813,20.71,296
2012-09-19 12:00,WS07,16.38883,0.1750969,21.4,68
2012-09-20 12:00,WS07,20.79755,0.1713849,19.82,65
2012-09-21 12:00,WS07,25.2798,0.1621437,20.14,55
2012-09-22 12:00,WS07,18.24946,0.1556128,14.63,50
2012-09-23 12:00,WS07,9.425049,0.1470914,10.82,43
2012-09-24 12:00,WS07,3.278355,0.1470428,0.165,42
2012-09-25 12:00,WS07,11.20504,0.1450583,6.635,41
2012-09-26 12:00,WS07,15.2885,0.1449086,16.17,41
2012-09-27 12:00,WS07,16.52604,0.1437222,19.8,40
2012-09-28 12:00,WS07,24.63772,0.139182,17.43,36
2012-09-29 12:00,WS07,34.83848,0.1394785,17.99,37
2012-09-30 12:00,WS07,20.18616,0.1359329,13.95,34
2012-10-01 12:00,WS07,9.780828,0.1745057,13.01,68
2012-10-02 12:00,WS07,14.70511,0.2315139,12.22,147
2012-10-03 12:00,WS07,7.333038,0.1851654,10.57,80
2012-10-04 12:00,WS07,5.833223,0.1733045,9.99,66
2012-10-05 12:00,WS07,5.849449,0.1650139,10.43,58
2012-10-06 12:00,WS07,17.89448,0.164099,10.58,57
2012-10-07 12:00,WS07,27.47606,0.1630517,14.02,57
2012-10-08 12:00,WS07,11.15967,0.1610258,11.5,55
2012-10-09 12:00,WS07,24.41681,0.1580581,11.1,51
2012-10-10 12:00,WS07,21.77981,0.1583427,9.92,52
2012-10-11 12:00,WS07,11.53244,0.1543397,7.426,48
2012-10-12 12:00,WS07,31.34517,0.1457772,13.49,41
2012-10-13 12:00,WS07,30.74188,0.1446788,11.32,41
2012-10-14 12:00,WS07,12.46411,0.1454183,10.69,41
2012-10-15 12:00,WS07,22.01546,0.170097,11.2,63
2012-10-16 12:00,WS07,13.88775,0.1551355,8.57,49
2012-10-17 12:00,WS07,13.51936,0.1501124,9.85,45
2012-10-18 12:00,WS07,24.58343,0.1546793,14.68,48
2012-10-19 12:00,WS07,20.28478,0.150101,12.59,45
2012-10-20 12:00,WS07,14.35427,0.1501033,9.56,45
2012-10-21 12:00,WS07,15.03047,0.1478274,8.67,43
2012-10-22 12:00,WS07,19.22299,0.1475197,11.93,43
2012-10-23 12:00,WS07,16.51241,0.148677,10.2,43
2012-10-24 12:00,WS07,15.26674,0.1519822,9.59,46
2012-10-25 12:00,WS07,39.66896,0.1537763,8.98,48
2012-10-26 12:00,WS07,20.35835,0.1513389,13.97,46
2012-10-27 12:00,WS07,57.05885,0.1478622,15.23,43
2012-10-28 12:00,WS07,25.93453,0.1487783,10.71,44
2012-10-29 12:00,WS07,45.41838,0.1505227,8.39,46
2012-10-30 12:00,WS07,77.24158,0.1487045,6.215,44
2012-10-31 12:00,WS07,14.02524,0.1472128,5.391,42
2012-11-01 12:00,WS07,15.18655,0.1438727,5.04,40
2012-11-02 12:00,WS07,22.45423,0.1441927,5.372,40
2012-11-03 12:00,WS07,23.37886,0.1430067,6.593,40
2012-11-04 12:00,WS07,71.59566,0.1419671,7.391,39
2012-11-05 12:00,WS07,16.11902,0.1394124,0.989,37
2012-11-06 12:00,WS07,75.66927,0.13797,10.74,36
2012-11-07 12:00,WS07,31.54056,0.1396822,10.34,37
2012-11-08 12:00,WS07,16.42513,0.1338655,7.928,33
2012-11-09 12:00,WS07,15.7445,0.1325866,6.285,32
2012-11-10 12:00,WS07,15.85577,0.1321536,6.574,32
2012-11-11 12:00,WS07,28.89743,0.1355075,6.244,34
2012-11-12 12:00,WS07,17.30252,0.1376055,12.36,36
2012-11-13 12:00,WS07,8.979191,0.1478561,4.314,43
2012-11-14 12:00,WS07,24.79214,0.1413618,3.401,38
2012-11-15 12:00,WS07,20.09206,0.1396645,8.69,37
2012-11-16 12:00,WS07,13.7596,0.1398164,3.704,37
2012-11-17 12:00,WS07,15.08168,0.1404437,-1.595,37
2012-11-18 12:00,WS07,14.80713,0.1380101,-0.713,36
2012-11-19 12:00,WS07,75.01662,0.136832,7.522,35
2012-11-20 12:00,WS07,45.09085,0.1334804,5.396,32
2012-11-21 12:00,WS07,18.1245,0.1310109,5.547,31
2012-11-22 12:00,WS07,13.68325,0.1295463,3.042,30
2012-11-23 12:00,WS07,29.60238,0.1315266,2.96,31
2012-11-24 12:00,WS07,13.07339,0.1295658,-1,30
2012-11-25 12:00,WS07,13.96043,0.1319011,-1.668,31
2012-11-26 12:00,WS07,15.27356,0.132469,-0.521,32
2012-11-27 12:00,WS07,36.31645,0.1362939,5.557,34
2012-11-28 12:00,WS07,13.93097,0.1321673,5.468,32
2012-11-29 12:00,WS07,14.13827,0.1313222,2.178,31
2012-11-30 12:00,WS07,19.58686,0.1310169,2.551,31
2012-12-01 12:00,WS07,36.31984,0.1297184,4.984,30
2012-12-02 12:00,WS07,37.32712,0.1316932,6.262,31
2012-12-03 12:00,WS07,23.49574,0.1321608,8.11,32
2012-12-04 12:00,WS07,21.91888,0.1308641,-1.065,31
2012-12-05 12:00,WS07,44.43467,0.1294455,-1.126,29
2012-12-06 12:00,WS07,46.96022,0.1275182,-1.315,28
2012-12-07 12:00,WS07,30.03335,0.129991,-0.037,30
2012-12-08 12:00,WS07,50.81129,0.1294584,-1.931,30
2012-12-09 12:00,WS07,39.14979,0.1283129,-3.678,29
2012-12-10 12:00,WS07,38.51241,0.1622515,-2.895,55
2012-12-11 12:00,WS07,62.36095,0.1359239,-5.126,34
2012-12-12 12:00,WS07,57.89217,0.1267141,9.29,29
2012-12-13 12:00,WS07,19.04538,0.1279742,2.538,29
2012-12-14 12:00,WS07,16.88075,0.1213334,8.69,25
